agent_id,frame,decision,sim,stored_label,used_packet_agent,used_packet_ts,local_backbone,local_embedding_dim,used_packet_model_name,used_packet_model_version,cross_agent_reuse,heavy_label,heavy_confidence,heavy_latency_ms,heavy_detector_mode
agent_1,1,heavy,,,,,resnet18,256,,,0,Person,0.8810703704062958,230.259499992826,opencv_hog
agent_1,2,skipped,0.9887190461158752,Person,agent_1,1776424513.5560992,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,3,skipped,0.976450741291046,Person,agent_1,1776424513.5560992,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,4,skipped,0.9722061157226562,Person,agent_1,1776424513.5560992,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,5,skipped,0.9676998853683472,Person,agent_1,1776424513.5560992,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,6,skipped,0.9598469734191896,Person,agent_1,1776424513.5560992,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,7,skipped,0.9613634347915648,Person,agent_1,1776424513.5560992,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,8,skipped,0.9722719788551332,Person,agent_1,1776424513.5560992,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,9,skipped,0.970553994178772,Person,agent_1,1776424513.5560992,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,10,skipped,0.971550226211548,Person,agent_1,1776424513.5560992,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,11,skipped,0.9677252769470216,Person,agent_1,1776424513.5560992,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,12,skipped,0.9654947519302368,Person,agent_1,1776424513.5560992,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,13,skipped,0.9641411304473876,Person,agent_1,1776424513.5560992,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,14,skipped,0.9601123929023744,Person,agent_1,1776424513.5560992,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,15,skipped,0.9603387117385864,Person,agent_1,1776424513.5560992,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,16,skipped,0.9569235444068908,Person,agent_1,1776424513.5560992,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,17,skipped,0.959238827228546,Person,agent_1,1776424513.5560992,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,18,skipped,0.9850186109542848,Person,agent_1,1776424513.5560992,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,19,skipped,0.983530044555664,Person,agent_1,1776424513.5560992,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,20,skipped,0.984552562236786,Person,agent_1,1776424513.5560992,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,21,skipped,0.9802336096763612,Person,agent_1,1776424513.5560992,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,22,skipped,0.9785999059677124,Person,agent_1,1776424513.5560992,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,23,skipped,0.9764920473098756,Person,agent_1,1776424513.5560992,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,24,skipped,0.9749624133110046,Person,agent_1,1776424513.5560992,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,25,skipped,0.9745296835899352,Person,agent_1,1776424513.5560992,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,26,skipped,0.9888421297073364,Person,agent_1,1776424513.5560992,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,27,skipped,0.9893047213554382,Person,agent_1,1776424513.5560992,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,28,skipped,0.9876563549041748,Person,agent_1,1776424513.5560992,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,29,skipped,0.9851489663124084,Person,agent_1,1776424513.5560992,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,30,skipped,0.9849658608436584,Person,agent_1,1776424513.5560992,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,31,skipped,0.9862731695175172,Person,agent_1,1776424513.5560992,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
