agent_id,frame,decision,sim,stored_label,used_packet_agent,used_packet_ts,local_backbone,local_embedding_dim,used_packet_model_name,used_packet_model_version,used_packet_detection_id,used_packet_coordinates,cross_agent_reuse,heavy_label,heavy_confidence,heavy_coordinates,packet_detection_id,heavy_latency_ms,heavy_detector_mode
agent_3,1,heavy,,,,,efficientnet_b0,256,,,,,0,Person,0.8810703704062958,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",agent_3_frame1_1782804514060,1090.7493999693543,opencv_hog
agent_3,2,skipped,0.9822608232498169,Person,agent_3,1782804514.0605211,efficientnet_b0,256,efficientnet_b0,torchvision,agent_3_frame1_1782804514060,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_3,3,skipped,0.9570320248603821,Person,agent_3,1782804514.0605211,efficientnet_b0,256,efficientnet_b0,torchvision,agent_3_frame1_1782804514060,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_3,4,skipped,0.9355930685997009,Person,agent_3,1782804514.0605211,efficientnet_b0,256,efficientnet_b0,torchvision,agent_3_frame1_1782804514060,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_3,5,skipped,0.9255931377410889,Person,agent_3,1782804514.0605211,efficientnet_b0,256,efficientnet_b0,torchvision,agent_3_frame1_1782804514060,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_3,6,skipped,0.9301307201385498,Person,agent_3,1782804514.0605211,efficientnet_b0,256,efficientnet_b0,torchvision,agent_3_frame1_1782804514060,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_3,7,skipped,0.9522360563278198,Person,agent_3,1782804514.0605211,efficientnet_b0,256,efficientnet_b0,torchvision,agent_3_frame1_1782804514060,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_3,8,skipped,0.9365769028663635,Person,agent_3,1782804514.0605211,efficientnet_b0,256,efficientnet_b0,torchvision,agent_3_frame1_1782804514060,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_3,9,skipped,0.9151016473770142,Person,agent_3,1782804514.0605211,efficientnet_b0,256,efficientnet_b0,torchvision,agent_3_frame1_1782804514060,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_3,10,skipped,0.9504982233047485,Person,agent_3,1782804514.0605211,efficientnet_b0,256,efficientnet_b0,torchvision,agent_3_frame1_1782804514060,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
