agent_id,frame,decision,sim,stored_label,used_packet_agent,used_packet_ts,local_backbone,local_embedding_dim,used_packet_model_name,used_packet_model_version,used_packet_detection_id,used_packet_coordinates,cross_agent_reuse,heavy_label,heavy_confidence,heavy_coordinates,packet_detection_id,heavy_latency_ms,heavy_detector_mode
agent_2,1,heavy,,,,,mobilenet_v3_small,256,,,,,0,Person,0.8810703704062958,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",agent_2_frame1_1782804513884,1141.416700091213,opencv_hog
agent_2,2,skipped,0.994877278804779,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,3,skipped,0.9922497272491455,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,4,skipped,0.9871417284011841,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,5,skipped,0.9840611219406128,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,6,skipped,0.98737633228302,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,7,skipped,0.9829923510551453,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,8,skipped,0.9830821752548218,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,9,skipped,0.9862335324287415,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,10,skipped,0.9836938381195068,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,11,skipped,0.9795310497283936,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,12,skipped,0.97906494140625,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,13,skipped,0.9832379221916199,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,14,skipped,0.9823865294456482,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,15,skipped,0.9808254241943359,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,16,skipped,0.9812484383583069,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,17,skipped,0.9804215431213379,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,18,skipped,0.9852951765060425,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,19,skipped,0.9850839376449585,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,20,skipped,0.9841806888580322,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,21,skipped,0.9847143888473511,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,22,skipped,0.9841882586479187,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,23,skipped,0.9814780354499817,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,24,skipped,0.9780107736587524,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,25,skipped,0.9776406288146973,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,26,skipped,0.9912266135215759,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,27,skipped,0.9910962581634521,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,28,skipped,0.9908078908920288,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,29,skipped,0.9904700517654419,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,30,skipped,0.9891020655632019,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,31,skipped,0.9880666732788086,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,32,skipped,0.9886462092399597,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,33,skipped,0.9885660409927368,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,34,skipped,0.9933195114135742,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,35,skipped,0.992702066898346,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,36,skipped,0.9917486310005188,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,37,skipped,0.9895633459091187,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,38,skipped,0.9891629815101624,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,39,skipped,0.9891961812973022,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,40,skipped,0.9885772466659546,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,41,skipped,0.9874173402786255,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,42,skipped,0.9942935705184937,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,43,skipped,0.9933720827102661,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,44,skipped,0.9931718707084656,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,45,skipped,0.9939206838607788,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,46,skipped,0.9934215545654297,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,47,skipped,0.9928828477859497,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,48,skipped,0.992459237575531,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,49,skipped,0.992641031742096,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,50,skipped,0.9955621361732483,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,51,skipped,0.995143473148346,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,52,skipped,0.9943391680717468,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,53,skipped,0.9945077896118164,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,54,skipped,0.9941881895065308,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,55,skipped,0.9937673807144165,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,56,skipped,0.9935643672943115,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,57,skipped,0.993640124797821,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,58,skipped,0.9958227276802063,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,59,skipped,0.9952410459518433,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,60,skipped,0.995284914970398,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,61,skipped,0.9952746629714966,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,62,skipped,0.9946035742759705,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,63,skipped,0.9941034913063049,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,64,skipped,0.9943283796310425,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,65,skipped,0.9948328733444214,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,66,skipped,0.9965055584907532,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,67,skipped,0.9964068531990051,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,68,skipped,0.9964514970779419,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,69,skipped,0.9961934089660645,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,70,skipped,0.9959206581115723,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,71,skipped,0.9957746863365173,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,72,skipped,0.9954022765159607,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,73,skipped,0.9945933222770691,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,74,skipped,0.9964509010314941,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,75,skipped,0.9961734414100647,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,76,skipped,0.9963285326957703,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,77,skipped,0.996249258518219,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,78,skipped,0.9963635206222534,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,79,skipped,0.9962422847747803,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
agent_2,80,skipped,0.9963187575340271,Person,agent_2,1782804513.8846714,mobilenet_v3_small,256,mobilenet_v3_small,torchvision,agent_2_frame1_1782804513884,"{""x"": 232, ""y"": 190, ""w"": 73, ""h"": 145}",0,,,,,,opencv_hog
