agent_id,frame,decision,sim,stored_label,used_packet_agent,used_packet_ts,local_backbone,local_embedding_dim,used_packet_model_name,used_packet_model_version,cross_agent_reuse,heavy_label,heavy_confidence,heavy_latency_ms,heavy_detector_mode
agent_3,1,skipped,0.9619992971420288,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,2,skipped,0.9601093530654907,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,3,skipped,0.9572675824165344,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,4,skipped,0.9572889804840088,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,5,skipped,0.9545814990997314,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,6,skipped,0.9549925327301025,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,7,skipped,0.9566280841827393,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,8,skipped,0.9560991525650024,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,9,skipped,0.9902817606925964,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,10,skipped,0.9897255897521973,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,11,skipped,0.9889482259750366,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,12,skipped,0.9886112809181213,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,13,skipped,0.9889125227928162,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,14,skipped,0.9890543222427368,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,15,skipped,0.988571047782898,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,16,skipped,0.9882559776306152,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,17,skipped,0.9943422079086304,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,18,skipped,0.9946005940437317,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,19,skipped,0.993887722492218,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,20,skipped,0.9942853450775146,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,21,skipped,0.993522584438324,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,22,skipped,0.993118166923523,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,23,skipped,0.9941180944442749,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,24,skipped,0.993401825428009,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,25,skipped,0.9957178831100464,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,26,skipped,0.9958748817443848,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,27,skipped,0.9960647821426392,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,28,skipped,0.9959893226623535,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,29,skipped,0.9957114458084106,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,30,skipped,0.9955083131790161,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,31,skipped,0.9953291416168213,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,32,skipped,0.9951543211936951,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,33,skipped,0.9969180822372437,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,34,skipped,0.9969627261161804,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,35,skipped,0.9963979721069336,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,36,skipped,0.99602210521698,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,37,skipped,0.9964083433151245,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,38,skipped,0.99649977684021,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,39,skipped,0.996512770652771,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,40,skipped,0.9958038926124573,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,41,skipped,0.9974862933158875,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,42,skipped,0.9974952936172485,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,43,skipped,0.9973042607307434,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,44,skipped,0.9969721436500549,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,45,skipped,0.9970730543136597,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,46,skipped,0.9970422983169556,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,47,skipped,0.9968932867050171,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,48,skipped,0.9967877864837646,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,49,skipped,0.9977453947067261,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,50,skipped,0.9976409673690796,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,51,skipped,0.997696042060852,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,52,skipped,0.9976142644882202,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,53,skipped,0.9974756836891174,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,54,skipped,0.9975438714027405,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,55,skipped,0.9974203109741211,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,56,skipped,0.9972744584083557,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,57,skipped,0.997766375541687,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,58,skipped,0.997210681438446,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,59,skipped,0.9975579977035522,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,60,skipped,0.9977099895477295,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,61,skipped,0.9974979162216187,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,62,skipped,0.9973208904266357,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,63,skipped,0.9971604347229004,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,64,skipped,0.9969453811645508,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,65,skipped,0.9979238510131836,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,66,skipped,0.9979104995727539,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,67,skipped,0.9977228045463562,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,68,skipped,0.9978150129318237,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,69,skipped,0.9975985288619995,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,70,skipped,0.9976255297660828,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,71,skipped,0.9975765347480774,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,72,skipped,0.9975292086601257,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,73,skipped,0.9979529976844788,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,74,skipped,0.9978352785110474,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,75,skipped,0.9978074431419373,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,76,skipped,0.997614324092865,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,77,skipped,0.9975299835205078,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,78,skipped,0.997596025466919,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,79,skipped,0.9975960850715637,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
agent_3,80,skipped,0.9977041482925415,Person,agent_1,1776424547.6381898,efficientnet_b0,256,resnet18,torchvision,1,,,,opencv_hog
