agent_id,frame,decision,sim,stored_label,used_packet_agent,used_packet_ts,local_backbone,local_embedding_dim,used_packet_model_name,used_packet_model_version
agent_3,1,skipped,0.08745848387479782,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,2,skipped,0.08745848387479782,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,3,skipped,0.08745848387479782,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,4,skipped,0.08745848387479782,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,5,skipped,0.08745848387479782,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,6,skipped,0.08745848387479782,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,7,skipped,0.08745848387479782,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,8,skipped,0.08745848387479782,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,9,skipped,0.2433672845363617,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,10,skipped,0.2433672845363617,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,11,skipped,0.2433672845363617,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,12,skipped,0.2433672845363617,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,13,skipped,0.2433672845363617,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,14,skipped,0.2433672845363617,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,15,skipped,0.2433672845363617,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,16,skipped,0.2433672845363617,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,17,skipped,0.3869920074939728,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,18,skipped,0.3869920074939728,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,19,skipped,0.3869920074939728,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,20,skipped,0.3869920074939728,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,21,skipped,0.3869920074939728,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,22,skipped,0.3869920074939728,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,23,skipped,0.3869920074939728,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,24,skipped,0.3869920074939728,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,25,skipped,0.5132384300231934,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,26,skipped,0.5132384300231934,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,27,skipped,0.5132384300231934,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,28,skipped,0.5132384300231934,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,29,skipped,0.5132384300231934,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,30,skipped,0.5132384300231934,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,31,skipped,0.5132384300231934,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,32,skipped,0.5132384300231934,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,33,skipped,0.620620608329773,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,34,skipped,0.620620608329773,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,35,skipped,0.620620608329773,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,36,skipped,0.620620608329773,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,37,skipped,0.620620608329773,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,38,skipped,0.620620608329773,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,39,skipped,0.620620608329773,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,40,skipped,0.620620608329773,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,41,skipped,0.7105225324630737,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,42,skipped,0.7105225324630737,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,43,skipped,0.7105225324630737,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,44,skipped,0.7105225324630737,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,45,skipped,0.7105225324630737,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,46,skipped,0.7105225324630737,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,47,skipped,0.7105225324630737,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,48,skipped,0.7105225324630737,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,49,skipped,0.7861179709434509,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,50,skipped,0.7861179709434509,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,51,skipped,0.7861179709434509,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,52,skipped,0.7861179709434509,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,53,skipped,0.7861179709434509,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,54,skipped,0.7861179709434509,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,55,skipped,0.7861179709434509,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,56,skipped,0.7861179709434509,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,57,skipped,0.8491951823234558,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,58,skipped,0.8491951823234558,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,59,skipped,0.8491951823234558,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
agent_3,60,skipped,0.8491951823234558,Person,agent_2,1776421233.3456993,efficientnet_b0,256,mobilenet_v3_small,torchvision
