agent_id,frame,decision,sim,stored_label,used_packet_agent,used_packet_ts,local_backbone,local_embedding_dim,used_packet_model_name,used_packet_model_version
agent_2,1,heavy,,,,,mobilenet_v3_small,256,,
agent_2,2,skipped,0.010513759218156338,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,3,skipped,0.010513758286833763,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,4,skipped,0.010513754561543465,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,5,skipped,0.010513762012124062,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,6,skipped,0.010513757355511189,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,7,skipped,0.010513760149478912,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,8,skipped,0.010513762943446636,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,9,skipped,0.010513757355511189,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,10,skipped,0.10595214366912842,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,11,skipped,0.10595214366912842,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,12,skipped,0.10595214366912842,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,13,skipped,0.10595213621854782,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,14,skipped,0.10595215111970901,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,15,skipped,0.10595213621854782,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,16,skipped,0.10595214366912842,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,17,skipped,0.10595214366912842,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,18,skipped,0.19892007112503052,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,19,skipped,0.19892007112503052,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,20,skipped,0.1989200860261917,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,21,skipped,0.1989200860261917,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,22,skipped,0.1989200860261917,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,23,skipped,0.1989200860261917,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,24,skipped,0.1989200860261917,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,25,skipped,0.19892007112503052,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,26,skipped,0.2885749936103821,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,27,skipped,0.2885749936103821,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,28,skipped,0.2885749936103821,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,29,skipped,0.2885749936103821,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,30,skipped,0.2885749936103821,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,31,skipped,0.2885749936103821,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,32,skipped,0.2885749936103821,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,33,skipped,0.2885749936103821,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,34,skipped,0.3739158511161804,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,35,skipped,0.3739158511161804,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,36,skipped,0.3739158511161804,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,37,skipped,0.3739158511161804,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,38,skipped,0.3739158511161804,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,39,skipped,0.3739158511161804,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,40,skipped,0.3739158511161804,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,41,skipped,0.3739158511161804,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,42,skipped,0.4545268416404724,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,43,skipped,0.4545268416404724,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,44,skipped,0.4545268714427948,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,45,skipped,0.4545268416404724,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,46,skipped,0.4545268714427948,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,47,skipped,0.4545268714427948,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,48,skipped,0.4545268416404724,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,49,skipped,0.4545268416404724,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,50,skipped,0.5298938751220703,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,51,skipped,0.5298938751220703,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,52,skipped,0.5298938751220703,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,53,skipped,0.5298938751220703,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,54,skipped,0.5298938751220703,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,55,skipped,0.5298938751220703,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,56,skipped,0.5298938751220703,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,57,skipped,0.5298938751220703,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,58,skipped,0.6003185510635376,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,59,skipped,0.6003185510635376,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
agent_2,60,skipped,0.6003185510635376,Person,agent_1,1776421233.2527144,mobilenet_v3_small,256,resnet18,torchvision
