agent_id,frame,decision,sim,stored_label,used_packet_agent,used_packet_ts,local_backbone,local_embedding_dim,used_packet_model_name,used_packet_model_version
agent_2,1,heavy,,,,,mobilenet_v3_small,256,,
agent_2,2,skipped,1.0,Person,agent_2,1776421150.6392174,mobilenet_v3_small,256,mobilenet_v3_small,torchvision
agent_2,3,skipped,1.0,Person,agent_2,1776421150.6392174,mobilenet_v3_small,256,mobilenet_v3_small,torchvision
agent_2,4,skipped,1.0,Person,agent_2,1776421150.6392174,mobilenet_v3_small,256,mobilenet_v3_small,torchvision
agent_2,5,skipped,1.0,Person,agent_2,1776421150.6392174,mobilenet_v3_small,256,mobilenet_v3_small,torchvision
agent_2,6,skipped,1.0,Person,agent_2,1776421150.6392174,mobilenet_v3_small,256,mobilenet_v3_small,torchvision
agent_2,7,skipped,1.0,Person,agent_2,1776421150.6392174,mobilenet_v3_small,256,mobilenet_v3_small,torchvision
agent_2,8,skipped,1.0,Person,agent_2,1776421150.6392174,mobilenet_v3_small,256,mobilenet_v3_small,torchvision
agent_2,9,skipped,1.0,Person,agent_2,1776421150.6392174,mobilenet_v3_small,256,mobilenet_v3_small,torchvision
agent_2,10,skipped,0.9999788403511047,Person,agent_2,1776421150.6392174,mobilenet_v3_small,256,mobilenet_v3_small,torchvision
agent_2,11,skipped,0.9999788999557495,Person,agent_2,1776421150.6392174,mobilenet_v3_small,256,mobilenet_v3_small,torchvision
agent_2,12,skipped,0.9999788403511047,Person,agent_2,1776421150.6392174,mobilenet_v3_small,256,mobilenet_v3_small,torchvision
agent_2,13,skipped,0.9999788999557495,Person,agent_2,1776421150.6392174,mobilenet_v3_small,256,mobilenet_v3_small,torchvision
agent_2,14,skipped,0.9999788999557495,Person,agent_2,1776421150.6392174,mobilenet_v3_small,256,mobilenet_v3_small,torchvision
agent_2,15,skipped,0.9999788999557495,Person,agent_2,1776421150.6392174,mobilenet_v3_small,256,mobilenet_v3_small,torchvision
agent_2,16,skipped,0.9999788999557495,Person,agent_2,1776421150.6392174,mobilenet_v3_small,256,mobilenet_v3_small,torchvision
agent_2,17,skipped,0.9999788999557495,Person,agent_2,1776421150.6392174,mobilenet_v3_small,256,mobilenet_v3_small,torchvision
agent_2,18,skipped,0.9998437166213989,Person,agent_2,1776421150.6392174,mobilenet_v3_small,256,mobilenet_v3_small,torchvision
agent_2,19,skipped,0.9998437166213989,Person,agent_2,1776421150.6392174,mobilenet_v3_small,256,mobilenet_v3_small,torchvision
agent_2,20,skipped,0.9998437166213989,Person,agent_2,1776421150.6392174,mobilenet_v3_small,256,mobilenet_v3_small,torchvision
agent_2,21,skipped,0.9998437166213989,Person,agent_2,1776421150.6392174,mobilenet_v3_small,256,mobilenet_v3_small,torchvision
agent_2,22,skipped,0.9998437166213989,Person,agent_2,1776421150.6392174,mobilenet_v3_small,256,mobilenet_v3_small,torchvision
